"County","Muni","HINDI","ward","WardCode","VoterCount"
"IRON COUNTY","TOWN OF MERCER - IRON COUNTY","26012","Town of Mercer - Ward 3","WD-003","264"
"IRON COUNTY","TOWN OF MERCER - IRON COUNTY","26012","Town of Mercer - Ward 4","WD-004","259"
"IRON COUNTY","TOWN OF OMA - IRON COUNTY","26014","Town of Oma - Ward 1","WD-001","286"
"IRON COUNTY","TOWN OF PENCE - IRON COUNTY","26016","Town of Pence - Ward 1","WD-001","130"
"IRON COUNTY","TOWN OF SAXON - IRON COUNTY","26018","Town of Saxon - Ward 1","WD-001","252"
"IRON COUNTY","TOWN OF SHERMAN - IRON COUNTY","26020","Town of Sherman - Ward 1","WD-001","226"
"IRON COUNTY","CITY OF HURLEY - IRON COUNTY","26236","City of Hurley - Ward 1","WD-001","247"
"IRON COUNTY","CITY OF HURLEY - IRON COUNTY","26236","City of Hurley - Ward 2","WD-002","251"
"IRON COUNTY","CITY OF HURLEY - IRON COUNTY","26236","City of Hurley - Ward 3","WD-003","149"
"IRON COUNTY","CITY OF HURLEY - IRON COUNTY","26236","City of Hurley - Ward 4","WD-004","213"
"IRON COUNTY","CITY OF MONTREAL - IRON COUNTY","26251","City of Montreal - Ward 1","WD-001","279"
"IRON COUNTY","CITY OF MONTREAL - IRON COUNTY","26251","City of Montreal - Ward 2","WD-002","225"
"JACKSON COUNTY","TOWN OF ADAMS - JACKSON COUNTY","27002","Town of Adams - Ward 1","WD-001","406"
"JACKSON COUNTY","TOWN OF ADAMS - JACKSON COUNTY","27002","Town of Adams - Ward 2","WD-002","432"
"JACKSON COUNTY","TOWN OF ADAMS - JACKSON COUNTY","27002","Town of Adams - Ward 3","WD-003","61"
"JACKSON COUNTY","TOWN OF ALBION - JACKSON COUNTY","27004","Town of Albion - Ward 1","WD-001","66"
"JACKSON COUNTY","TOWN OF ALBION - JACKSON COUNTY","27004","Town of Albion - Ward 2","WD-002","266"
"JACKSON COUNTY","TOWN OF ALBION - JACKSON COUNTY","27004","Town of Albion - Ward 3","WD-003","259"
"JACKSON COUNTY","TOWN OF ALBION - JACKSON COUNTY","27004","Town of Albion - Ward 4","WD-004","127"
"JACKSON COUNTY","TOWN OF ALMA - JACKSON COUNTY","27006","Town of Alma - Ward 1","WD-001","169"
"JACKSON COUNTY","TOWN OF ALMA - JACKSON COUNTY","27006","Town of Alma - Ward 2","WD-002","291"
"JACKSON COUNTY","TOWN OF ALMA - JACKSON COUNTY","27006","Town of Alma - Ward 3","WD-003","81"
"JACKSON COUNTY","TOWN OF ALMA - JACKSON COUNTY","27006","Town of Alma - Ward 4","WD-004","6"
"JACKSON COUNTY","TOWN OF ALMA - JACKSON COUNTY","27006","Town of Alma - Ward 5","WD-005","3"
"JACKSON COUNTY","TOWN OF BEAR BLUFF - JACKSON COUNTY","27008","Town of Bear Bluff - Ward 1","WD-001","93"
"JACKSON COUNTY","TOWN OF BROCKWAY - JACKSON COUNTY","27010","Town of Brockway - Ward 1","WD-001","516"
"JACKSON COUNTY","TOWN OF BROCKWAY - JACKSON COUNTY","27010","Town of Brockway - Ward 2","WD-002","63"
"JACKSON COUNTY","TOWN OF BROCKWAY - JACKSON COUNTY","27010","Town of Brockway - Ward 3","WD-003","33"
"JACKSON COUNTY","TOWN OF BROCKWAY - JACKSON COUNTY","27010","Town of Brockway - Ward 4","WD-004","185"
"JACKSON COUNTY","TOWN OF BROCKWAY - JACKSON COUNTY","27010","Town of Brockway - Ward 5","WD-005","112"
"JACKSON COUNTY","TOWN OF BROCKWAY - JACKSON COUNTY","27010","Town of Brockway - Ward 6","WD-006","67"
"JACKSON COUNTY","TOWN OF CITY POINT - JACKSON COUNTY","27012","Town of City Point - Ward 1","WD-001","131"
"JACKSON COUNTY","TOWN OF CLEVELAND - JACKSON COUNTY","27014","Town of Cleveland - Ward 1","WD-001","311"
"JACKSON COUNTY","TOWN OF CURRAN - JACKSON COUNTY","27016","Town of Curran - Ward 1","WD-001","185"
"JACKSON COUNTY","TOWN OF FRANKLIN - JACKSON COUNTY","27018","Town of Franklin - Ward 1","WD-001","180"
"JACKSON COUNTY","TOWN OF GARDEN VALLEY - JACKSON COUNTY","27020","Town of Garden Valley - Ward 1","WD-001","261"
"JACKSON COUNTY","TOWN OF GARFIELD - JACKSON COUNTY","27022","Town of Garfield - Ward 1","WD-001","316"
"JACKSON COUNTY","TOWN OF GARFIELD - JACKSON COUNTY","27022","Town Of Garfield - Ward 2","WD-002","112"
"JACKSON COUNTY","TOWN OF HIXTON - JACKSON COUNTY","27024","Town of Hixton - Ward 1","WD-001","131"
"JACKSON COUNTY","TOWN OF HIXTON - JACKSON COUNTY","27024","Town of Hixton - Ward 2","WD-002","228"
"JACKSON COUNTY","TOWN OF IRVING - JACKSON COUNTY","27026","Town of Irving - Ward 1","WD-001","345"
"JACKSON COUNTY","TOWN OF IRVING - JACKSON COUNTY","27026","Town of Irving - Ward 2","WD-002","42"
"JACKSON COUNTY","TOWN OF IRVING - JACKSON COUNTY","27026","Town of Irving - Ward 3","WD-003","41"
"JACKSON COUNTY","TOWN OF KNAPP - JACKSON COUNTY","27028","Town of Knapp - Ward 1","WD-001","206"
"JACKSON COUNTY","TOWN OF KOMENSKY - JACKSON COUNTY","27030","Town of Komensky - Ward 1","WD-001","192"
"JACKSON COUNTY","TOWN OF MANCHESTER - JACKSON COUNTY","27032","Town of Manchester - Ward 1","WD-001","508"
"JACKSON COUNTY","TOWN OF MELROSE - JACKSON COUNTY","27034","Town of Melrose - Ward 1","WD-001","242"
"JACKSON COUNTY","TOWN OF MILLSTON - JACKSON COUNTY","27036","Town of Millston - Ward 1","WD-001","77"
"JACKSON COUNTY","TOWN OF MILLSTON - JACKSON COUNTY","27036","Town Of Millston - Ward 2","WD-002","39"
"JACKSON COUNTY","TOWN OF NORTH BEND - JACKSON COUNTY","27038","Town of North Bend - Ward 1","WD-001","297"
"JACKSON COUNTY","TOWN OF NORTHFIELD - JACKSON COUNTY","27040","Town of Northfield - Ward 1","WD-001","388"
"JACKSON COUNTY","TOWN OF SPRINGFIELD - JACKSON COUNTY","27042","Town of Springfield - Ward 1","WD-001","241"
"JACKSON COUNTY","TOWN OF SPRINGFIELD - JACKSON COUNTY","27042","Town Of Springfield - Ward 2","WD-002","22"
"JACKSON COUNTY","VILLAGE OF ALMA CENTER - JACKSON COUNTY","27101","Village of Alma Center - Ward 1","WD-001","256"
"JACKSON COUNTY","VILLAGE OF HIXTON - JACKSON COUNTY","27136","Village of Hixton - Ward 1","WD-001","260"
"JACKSON COUNTY","VILLAGE OF MELROSE - JACKSON COUNTY","27151","Village of Melrose - Ward 1","WD-001","310"
"JACKSON COUNTY","VILLAGE OF MERRILLAN - JACKSON COUNTY","27152","Village of Merrillan - Ward 1","WD-001","211"
"JACKSON COUNTY","VILLAGE OF MERRILLAN - JACKSON COUNTY","27152","Village Of Merrillan - Ward 2","WD-002","33"
"JACKSON COUNTY","VILLAGE OF TAYLOR - JACKSON COUNTY","27186","Village of Taylor - Ward 1","WD-001","191"
"JACKSON COUNTY","CITY OF BLACK RIVER FALLS - JACKSON COUNTY","27206","City of Black River Falls - Ward 1","WD-001","501"
"JACKSON COUNTY","CITY OF BLACK RIVER FALLS - JACKSON COUNTY","27206","City of Black River Falls - Ward 2","WD-002","465"
"JACKSON COUNTY","CITY OF BLACK RIVER FALLS - JACKSON COUNTY","27206","City of Black River Falls - Ward 3","WD-003","241"
"JACKSON COUNTY","CITY OF BLACK RIVER FALLS - JACKSON COUNTY","27206","City of Black River Falls - Ward 4","WD-004","499"
"JEFFERSON COUNTY","TOWN OF AZTALAN - JEFFERSON COUNTY","28002","Town of Aztalan - Ward 1","WD-001","438"
"JEFFERSON COUNTY","TOWN OF AZTALAN - JEFFERSON COUNTY","28002","Town of Aztalan - Ward 2","WD-002","292"
"JEFFERSON COUNTY","TOWN OF AZTALAN - JEFFERSON COUNTY","28002","Town Of Aztalan - Ward 3","WD-003","129"
"JEFFERSON COUNTY","TOWN OF AZTALAN - JEFFERSON COUNTY","28002","Town Of Aztalan - Ward 4","WD-004","59"
"JEFFERSON COUNTY","TOWN OF COLD SPRING - JEFFERSON COUNTY","28004","Town of Cold Spring - Ward 1","WD-001","483"
"JEFFERSON COUNTY","TOWN OF CONCORD - JEFFERSON COUNTY","28006","Town of Concord - Ward 1","WD-001","693"
"JEFFERSON COUNTY","TOWN OF CONCORD - JEFFERSON COUNTY","28006","Town of Concord - Ward 2","WD-002","699"
"JEFFERSON COUNTY","TOWN OF FARMINGTON - JEFFERSON COUNTY","28008","Town of Farmington - Ward 1","WD-001","756"
"JEFFERSON COUNTY","TOWN OF FARMINGTON - JEFFERSON COUNTY","28008","Town of Farmington - Ward 2","WD-002","77"
"JEFFERSON COUNTY","TOWN OF FARMINGTON - JEFFERSON COUNTY","28008","Town Of Farmington - Ward 3","WD-003","196"
"JEFFERSON COUNTY","TOWN OF HEBRON - JEFFERSON COUNTY","28010","Town of Hebron - Ward 1","WD-001","339"
"JEFFERSON COUNTY","TOWN OF HEBRON - JEFFERSON COUNTY","28010","Town of Hebron - Ward 2","WD-002","397"
"JEFFERSON COUNTY","TOWN OF IXONIA - JEFFERSON COUNTY","28012","Town of Ixonia - Ward 1","WD-001","659"
"JEFFERSON COUNTY","TOWN OF IXONIA - JEFFERSON COUNTY","28012","Town of Ixonia - Ward 2","WD-002","648"
"JEFFERSON COUNTY","TOWN OF IXONIA - JEFFERSON COUNTY","28012","Town of Ixonia - Ward 3","WD-003","626"
"JEFFERSON COUNTY","TOWN OF IXONIA - JEFFERSON COUNTY","28012","Town of Ixonia - Ward 4","WD-004","517"
"JEFFERSON COUNTY","TOWN OF IXONIA - JEFFERSON COUNTY","28012","Town of Ixonia - Ward 5","WD-005","463"
"JEFFERSON COUNTY","TOWN OF IXONIA - JEFFERSON COUNTY","28012","Town of Ixonia - Ward 6","WD-006","288"
"JEFFERSON COUNTY","TOWN OF JEFFERSON - JEFFERSON COUNTY","28014","Town of Jefferson - Ward 1","WD-001","417"
"JEFFERSON COUNTY","TOWN OF JEFFERSON - JEFFERSON COUNTY","28014","Town of Jefferson - Ward 2","WD-002","482"
"JEFFERSON COUNTY","TOWN OF JEFFERSON - JEFFERSON COUNTY","28014","Town of Jefferson - Ward 3","WD-003","284"
"JEFFERSON COUNTY","TOWN OF JEFFERSON - JEFFERSON COUNTY","28014","Town Of Jefferson - Ward 4","WD-004","167"
"JEFFERSON COUNTY","TOWN OF KOSHKONONG - JEFFERSON COUNTY","28016","Town of Koshkonong - Ward 1","WD-001","212"
"JEFFERSON COUNTY","TOWN OF KOSHKONONG - JEFFERSON COUNTY","28016","Town of Koshkonong - Ward 2","WD-002","551"
"JEFFERSON COUNTY","TOWN OF KOSHKONONG - JEFFERSON COUNTY","28016","Town of Koshkonong - Ward 3","WD-003","317"
"JEFFERSON COUNTY","TOWN OF KOSHKONONG - JEFFERSON COUNTY","28016","Town of Koshkonong - Ward 4","WD-004","704"
"JEFFERSON COUNTY","TOWN OF KOSHKONONG - JEFFERSON COUNTY","28016","Town of Koshkonong - Ward 5","WD-005","662"
"JEFFERSON COUNTY","TOWN OF KOSHKONONG - JEFFERSON COUNTY","28016","Town of Koshkonong - Ward 6","WD-006","60"
"JEFFERSON COUNTY","TOWN OF LAKE MILLS - JEFFERSON COUNTY","28018","Town of Lake Mills - Ward 1","WD-001","870"
"JEFFERSON COUNTY","TOWN OF LAKE MILLS - JEFFERSON COUNTY","28018","Town of Lake Mills - Ward 2","WD-002","322"
"JEFFERSON COUNTY","TOWN OF LAKE MILLS - JEFFERSON COUNTY","28018","Town of Lake Mills - Ward 3","WD-003","400"
"JEFFERSON COUNTY","TOWN OF MILFORD - JEFFERSON COUNTY","28020","Town of Milford - Ward 1","WD-001","576"
"JEFFERSON COUNTY","TOWN OF MILFORD - JEFFERSON COUNTY","28020","Town of Milford - Ward 2","WD-002","190"
"JEFFERSON COUNTY","TOWN OF OAKLAND - JEFFERSON COUNTY","28022","Town of Oakland - Ward 1","WD-001","622"
"JEFFERSON COUNTY","TOWN OF OAKLAND - JEFFERSON COUNTY","28022","Town of Oakland - Ward 2","WD-002","781"
"JEFFERSON COUNTY","TOWN OF OAKLAND - JEFFERSON COUNTY","28022","Town of Oakland - Ward 3","WD-003","549"
"JEFFERSON COUNTY","TOWN OF OAKLAND - JEFFERSON COUNTY","28022","Town of Oakland - Ward 4","WD-004","357"
"JEFFERSON COUNTY","TOWN OF PALMYRA - JEFFERSON COUNTY","28024","Town of Palmyra - Ward 1","WD-001","803"
"JEFFERSON COUNTY","TOWN OF PALMYRA - JEFFERSON COUNTY","28024","Town of Palmyra - Ward 2","WD-002","69"
"JEFFERSON COUNTY","TOWN OF SULLIVAN - JEFFERSON COUNTY","28026","Town of Sullivan - Ward 1","WD-001","706"
"JEFFERSON COUNTY","TOWN OF SULLIVAN - JEFFERSON COUNTY","28026","Town of Sullivan - Ward 2","WD-002","653"
"JEFFERSON COUNTY","TOWN OF SULLIVAN - JEFFERSON COUNTY","28026","Town of Sullivan - Ward 3","WD-003","246"
"JEFFERSON COUNTY","TOWN OF SULLIVAN - JEFFERSON COUNTY","28026","Town Of Sullivan - Ward 4","WD-004","26"
"JEFFERSON COUNTY","TOWN OF SUMNER - JEFFERSON COUNTY","28028","Town of Sumner - Ward 1","WD-001","598"
"JEFFERSON COUNTY","TOWN OF WATERLOO - JEFFERSON COUNTY","28030","Town of Waterloo - Ward 1","WD-001","625"
"JEFFERSON COUNTY","TOWN OF WATERTOWN - JEFFERSON COUNTY","28032","Town of Watertown - Ward 1","WD-001","637"
"JEFFERSON COUNTY","TOWN OF WATERTOWN - JEFFERSON COUNTY","28032","Town of Watertown - Ward 2","WD-002","705"
"JEFFERSON COUNTY","VILLAGE OF CAMBRIDGE - MULTIPLE COUNTIES","28111","Village of Cambridge - Ward 1","WD-001","62"
"JEFFERSON COUNTY","VILLAGE OF JOHNSON CREEK - JEFFERSON COUNTY","28141","Village of Johnson Creek - Ward 1","WD-001","273"
"JEFFERSON COUNTY","VILLAGE OF JOHNSON CREEK - JEFFERSON COUNTY","28141","Village of Johnson Creek - Ward 2","WD-002","616"
"JEFFERSON COUNTY","VILLAGE OF JOHNSON CREEK - JEFFERSON COUNTY","28141","Village of Johnson Creek - Ward 3","WD-003","391"
"JEFFERSON COUNTY","VILLAGE OF JOHNSON CREEK - JEFFERSON COUNTY","28141","Village Of Johnson Creek - Ward 4","WD-004","485"
"JEFFERSON COUNTY","VILLAGE OF PALMYRA - JEFFERSON COUNTY","28171","Village of Palmyra - Ward 1","WD-001","590"
"JEFFERSON COUNTY","VILLAGE OF PALMYRA - JEFFERSON COUNTY","28171","Village of Palmyra - Ward 2","WD-002","472"
"JEFFERSON COUNTY","VILLAGE OF SULLIVAN - JEFFERSON COUNTY","28181","Village of Sullivan - Ward 1","WD-001","418"
"JEFFERSON COUNTY","CITY OF FORT ATKINSON - JEFFERSON COUNTY","28226","City of Fort Atkinson - Ward 1","WD-001","835"
"JEFFERSON COUNTY","CITY OF FORT ATKINSON - JEFFERSON COUNTY","28226","City Of Fort Atkinson - Ward 12","WD-012","4"
"JEFFERSON COUNTY","CITY OF FORT ATKINSON - JEFFERSON COUNTY","28226","City of Fort Atkinson - Ward 2","WD-002","802"
"JEFFERSON COUNTY","CITY OF FORT ATKINSON - JEFFERSON COUNTY","28226","City of Fort Atkinson - Ward 3","WD-003","755"
"JEFFERSON COUNTY","CITY OF FORT ATKINSON - JEFFERSON COUNTY","28226","City of Fort Atkinson - Ward 4","WD-004","783"
"JEFFERSON COUNTY","CITY OF FORT ATKINSON - JEFFERSON COUNTY","28226","City of Fort Atkinson - Ward 5","WD-005","692"
"JEFFERSON COUNTY","CITY OF FORT ATKINSON - JEFFERSON COUNTY","28226","City of Fort Atkinson - Ward 6","WD-006","589"
"JEFFERSON COUNTY","CITY OF FORT ATKINSON - JEFFERSON COUNTY","28226","City of Fort Atkinson - Ward 7","WD-007","778"
"JEFFERSON COUNTY","CITY OF FORT ATKINSON - JEFFERSON COUNTY","28226","City of Fort Atkinson - Ward 8","WD-008","780"
"JEFFERSON COUNTY","CITY OF FORT ATKINSON - JEFFERSON COUNTY","28226","City of Fort Atkinson - Ward 9","WD-009","656"
"JEFFERSON COUNTY","CITY OF JEFFERSON - JEFFERSON COUNTY","28241","City of Jefferson - Ward 1","WD-001","631"
"JEFFERSON COUNTY","CITY OF JEFFERSON - JEFFERSON COUNTY","28241","City of Jefferson - Ward 10","WD-010","408"
"JEFFERSON COUNTY","CITY OF JEFFERSON - JEFFERSON COUNTY","28241","City of Jefferson - Ward 2","WD-002","560"
"JEFFERSON COUNTY","CITY OF JEFFERSON - JEFFERSON COUNTY","28241","City of Jefferson - Ward 3","WD-003","539"
"JEFFERSON COUNTY","CITY OF JEFFERSON - JEFFERSON COUNTY","28241","City of Jefferson - Ward 4","WD-004","441"
"JEFFERSON COUNTY","CITY OF JEFFERSON - JEFFERSON COUNTY","28241","City of Jefferson - Ward 5","WD-005","343"
"JEFFERSON COUNTY","CITY OF JEFFERSON - JEFFERSON COUNTY","28241","City of Jefferson - Ward 6","WD-006","250"
"JEFFERSON COUNTY","CITY OF JEFFERSON - JEFFERSON COUNTY","28241","City of Jefferson - Ward 7","WD-007","301"
"JEFFERSON COUNTY","CITY OF JEFFERSON - JEFFERSON COUNTY","28241","City of Jefferson - Ward 8","WD-008","428"
"JEFFERSON COUNTY","CITY OF JEFFERSON - JEFFERSON COUNTY","28241","City of Jefferson - Ward 9","WD-009","121"
"JEFFERSON COUNTY","CITY OF LAKE MILLS - JEFFERSON COUNTY","28246","City of Lake Mills - Ward 1","WD-001","222"
"JEFFERSON COUNTY","CITY OF LAKE MILLS - JEFFERSON COUNTY","28246","City of Lake Mills - Ward 2","WD-002","205"
"JEFFERSON COUNTY","CITY OF LAKE MILLS - JEFFERSON COUNTY","28246","City of Lake Mills - Ward 3","WD-003","687"
"JEFFERSON COUNTY","CITY OF LAKE MILLS - JEFFERSON COUNTY","28246","City of Lake Mills - Ward 4","WD-004","587"
"JEFFERSON COUNTY","CITY OF LAKE MILLS - JEFFERSON COUNTY","28246","City of Lake Mills - Ward 5","WD-005","520"
"JEFFERSON COUNTY","CITY OF LAKE MILLS - JEFFERSON COUNTY","28246","City of Lake Mills - Ward 6","WD-006","578"
"JEFFERSON COUNTY","CITY OF LAKE MILLS - JEFFERSON COUNTY","28246","City of Lake Mills - Ward 7","WD-007","509"
"JEFFERSON COUNTY","CITY OF LAKE MILLS - JEFFERSON COUNTY","28246","City of Lake Mills - Ward 8","WD-008","624"
"JEFFERSON COUNTY","CITY OF WATERLOO - JEFFERSON COUNTY","28290","City of Waterloo - Ward 1","WD-001","527"
"JEFFERSON COUNTY","CITY OF WATERLOO - JEFFERSON COUNTY","28290","City of Waterloo - Ward 2","WD-002","546"
"JEFFERSON COUNTY","CITY OF WATERLOO - JEFFERSON COUNTY","28290","City of Waterloo - Ward 3","WD-003","512"
"JEFFERSON COUNTY","CITY OF WATERLOO - JEFFERSON COUNTY","28290","City of Waterloo - Ward 4","WD-004","122"
"JEFFERSON COUNTY","CITY OF WATERLOO - JEFFERSON COUNTY","28290","City of Waterloo - Ward 5","WD-005","311"
"JEFFERSON COUNTY","CITY OF WATERTOWN - MULTIPLE COUNTIES","28291","City of Watertown - Ward 10","WD-010","497"
"JEFFERSON COUNTY","CITY OF WATERTOWN - MULTIPLE COUNTIES","28291","City of Watertown - Ward 11","WD-011","565"
"JEFFERSON COUNTY","CITY OF WATERTOWN - MULTIPLE COUNTIES","28291","City of Watertown - Ward 12","WD-012","400"
"JEFFERSON COUNTY","CITY OF WATERTOWN - MULTIPLE COUNTIES","28291","City of Watertown - Ward 13","WD-013","200"
"JEFFERSON COUNTY","CITY OF WATERTOWN - MULTIPLE COUNTIES","28291","City of Watertown - Ward 14","WD-014","453"
"JEFFERSON COUNTY","CITY OF WATERTOWN - MULTIPLE COUNTIES","28291","City of Watertown - Ward 15","WD-015","337"
"JEFFERSON COUNTY","CITY OF WATERTOWN - MULTIPLE COUNTIES","28291","City of Watertown - Ward 16","WD-016","682"
"JEFFERSON COUNTY","CITY OF WATERTOWN - MULTIPLE COUNTIES","28291","City of Watertown - Ward 17","WD-017","710"
"JEFFERSON COUNTY","CITY OF WATERTOWN - MULTIPLE COUNTIES","28291","City of Watertown - Ward 18","WD-018","579"
"JEFFERSON COUNTY","CITY OF WATERTOWN - MULTIPLE COUNTIES","28291","City of Watertown - Ward 19","WD-019","725"
"JEFFERSON COUNTY","CITY OF WATERTOWN - MULTIPLE COUNTIES","28291","City Of Watertown - Ward 20","WD-020","345"
"JEFFERSON COUNTY","CITY OF WATERTOWN - MULTIPLE COUNTIES","28291","City Of Watertown - Ward 21","WD-021","562"
"JEFFERSON COUNTY","CITY OF WATERTOWN - MULTIPLE COUNTIES","28291","City Of Watertown - Ward 22","WD-022","669"
"JEFFERSON COUNTY","CITY OF WATERTOWN - MULTIPLE COUNTIES","28291","City of Watertown - Ward 9","WD-009","478"
"JEFFERSON COUNTY","CITY OF WHITEWATER - MULTIPLE COUNTIES","28292","City of Whitewater - Ward 11","WD-011","163"
"JEFFERSON COUNTY","CITY OF WHITEWATER - MULTIPLE COUNTIES","28292","City of Whitewater - Ward 12","WD-012","416"
"JEFFERSON COUNTY","CITY OF WHITEWATER - MULTIPLE COUNTIES","28292","City Of Whitewater - Ward 13","WD-013","342"
"JUNEAU COUNTY","TOWN OF ARMENIA - JUNEAU COUNTY","29002","Town of Armenia - Ward 1","WD-001","474"
"JUNEAU COUNTY","TOWN OF CLEARFIELD - JUNEAU COUNTY","29004","Town of Clearfield - Ward 1","WD-001","372"
"JUNEAU COUNTY","TOWN OF CLEARFIELD - JUNEAU COUNTY","29004","Town of Clearfield - Ward 2","WD-002","103"
"JUNEAU COUNTY","TOWN OF CUTLER - JUNEAU COUNTY","29006","Town of Cutler - Ward 1","WD-001","225"
"JUNEAU COUNTY","TOWN OF FINLEY - JUNEAU COUNTY","29008","Town of Finley - Ward 1","WD-001","61"
"JUNEAU COUNTY","TOWN OF FOUNTAIN - JUNEAU COUNTY","29010","Town of Fountain - Ward 1","WD-001","166"
"JUNEAU COUNTY","TOWN OF FOUNTAIN - JUNEAU COUNTY","29010","Town of Fountain - Ward 2","WD-002","213"
"JUNEAU COUNTY","TOWN OF GERMANTOWN - JUNEAU COUNTY","29012","Town of Germantown - Ward 1","WD-001","600"
"JUNEAU COUNTY","TOWN OF GERMANTOWN - JUNEAU COUNTY","29012","Town of Germantown - Ward 2","WD-002","237"
"JUNEAU COUNTY","TOWN OF GERMANTOWN - JUNEAU COUNTY","29012","Town of Germantown - Ward 3","WD-003","334"
"JUNEAU COUNTY","TOWN OF KILDARE - JUNEAU COUNTY","29014","Town of Kildare - Ward 1","WD-001","300"
"JUNEAU COUNTY","TOWN OF KILDARE - JUNEAU COUNTY","29014","Town Of Kildare - Ward 2","WD-002","89"
"JUNEAU COUNTY","TOWN OF KILDARE - JUNEAU COUNTY","29014","Town Of Kildare - Ward 3","WD-003","29"
"JUNEAU COUNTY","TOWN OF KINGSTON - JUNEAU COUNTY","29016","Town of Kingston - Ward 1","WD-001","21"
"JUNEAU COUNTY","TOWN OF LEMONWEIR - JUNEAU COUNTY","29018","Town of Lemonweir - Ward 1","WD-001","335"
"JUNEAU COUNTY","TOWN OF LEMONWEIR - JUNEAU COUNTY","29018","Town of Lemonweir - Ward 2","WD-002","148"
"JUNEAU COUNTY","TOWN OF LEMONWEIR - JUNEAU COUNTY","29018","Town of Lemonweir - Ward 3","WD-003","71"
"JUNEAU COUNTY","TOWN OF LEMONWEIR - JUNEAU COUNTY","29018","Town of Lemonweir - Ward 4","WD-004","387"
"JUNEAU COUNTY","TOWN OF LINDINA - JUNEAU COUNTY","29020","Town of Lindina - Ward 1","WD-001","462"
"JUNEAU COUNTY","TOWN OF LISBON - JUNEAU COUNTY","29022","Town of Lisbon - Ward 1","WD-001","524"
"JUNEAU COUNTY","TOWN OF LISBON - JUNEAU COUNTY","29022","Town of Lisbon - Ward 2","WD-002","5"
"JUNEAU COUNTY","TOWN OF LYNDON - JUNEAU COUNTY","29024","Town of Lyndon - Ward 1","WD-001","183"
"JUNEAU COUNTY","TOWN OF LYNDON - JUNEAU COUNTY","29024","Town of Lyndon - Ward 2","WD-002","510"
"JUNEAU COUNTY","TOWN OF LYNDON - JUNEAU COUNTY","29024","Town of Lyndon - Ward 3","WD-003","140"
"JUNEAU COUNTY","TOWN OF MARION - JUNEAU COUNTY","29026","Town of Marion - Ward 1","WD-001","250"
"JUNEAU COUNTY","TOWN OF NECEDAH - JUNEAU COUNTY","29028","Town of Necedah - Ward 1","WD-001","202"
"JUNEAU COUNTY","TOWN OF NECEDAH - JUNEAU COUNTY","29028","Town of Necedah - Ward 2","WD-002","328"
"JUNEAU COUNTY","TOWN OF NECEDAH - JUNEAU COUNTY","29028","Town of Necedah - Ward 3","WD-003","332"
"JUNEAU COUNTY","TOWN OF NECEDAH - JUNEAU COUNTY","29028","Town of Necedah - Ward 4","WD-004","467"
"JUNEAU COUNTY","TOWN OF NECEDAH - JUNEAU COUNTY","29028","Town Of Necedah - Ward 5","WD-005","34"
"JUNEAU COUNTY","TOWN OF NECEDAH - JUNEAU COUNTY","29028","Town Of Necedah - Ward 6","WD-006","77"
"JUNEAU COUNTY","TOWN OF ORANGE - JUNEAU COUNTY","29030","Town of Orange - Ward 1","WD-001","306"
"JUNEAU COUNTY","TOWN OF PLYMOUTH - JUNEAU COUNTY","29032","Town of Plymouth - Ward 1","WD-001","394"
"JUNEAU COUNTY","TOWN OF SEVEN MILE CREEK - JUNEAU COUNTY","29034","Town of Seven Mile Creek - Ward 1","WD-001","183"
"JUNEAU COUNTY","TOWN OF SEVEN MILE CREEK - JUNEAU COUNTY","29034","Town of Seven Mile Creek - Ward 2","WD-002","34"
